date,symbol,quantity,market_price
2024-05-31 00:00:00,001208.SZ,5200.0,8.3956
2024-06-03 00:00:00,301083.SZ,3000.0,14.2754
2024-06-06 00:00:00,000710.SZ,2700.0,7.17
2024-06-06 00:00:00,000712.SZ,2400.0,8.22
2024-06-06 00:00:00,000816.SZ,10500.0,1.89
2024-06-06 00:00:00,000980.SZ,12500.0,1.6
2024-06-06 00:00:00,002207.SZ,5000.0,4.0
2024-06-06 00:00:00,002609.SZ,2700.0,7.1901
2024-06-06 00:00:00,002647.SZ,6600.0,2.995
2024-06-06 00:00:00,002679.SZ,2800.0,6.9434
2024-06-06 00:00:00,002798.SZ,6100.0,3.26
2024-06-06 00:00:00,300030.SZ,5400.0,3.64
2024-06-06 00:00:00,300149.SZ,4800.0,4.13
2024-06-06 00:00:00,300454.SZ,300.0,52.7864
2024-06-06 00:00:00,301177.SZ,1000.0,19.057
2024-06-06 00:00:00,301228.SZ,2200.0,8.88
2024-06-06 00:00:00,301507.SZ,1700.0,11.2898
2024-06-06 00:00:00,603183.SH,6400.0,3.1045
2024-06-06 00:00:00,603258.SH,1200.0,16.1321
2024-06-06 00:00:00,603488.SH,3000.0,6.5831
2024-06-06 00:00:00,603696.SH,2900.0,6.8613
2024-06-06 00:00:00,603716.SH,3500.0,5.69
2024-06-06 00:00:00,605289.SH,1100.0,18.1453
2024-06-21 00:00:00,002199.SZ,5900.0,8.3
2024-06-21 00:00:00,301251.SZ,1700.0,26.1173
2024-06-25 00:00:00,001332.SZ,1200.0,15.7873
2024-06-25 00:00:00,603216.SH,2300.0,8.5487
2024-07-05 00:00:00,688653.SH,3200.0,14.76
2024-07-09 00:00:00,301169.SZ,1100.0,35.69
2024-07-09 00:00:00,301228.SZ,3900.0,11.26
2024-07-17 00:00:00,300481.SZ,1600.0,12.4145
2024-07-17 00:00:00,601077.SH,9200.0,4.8086
2024-08-12 00:00:00,000712.SZ,4300.0,10.09
2024-08-12 00:00:00,301507.SZ,3100.0,13.9341
2024-08-13 00:00:00,603488.SH,5300.0,8.5677
2024-08-13 00:00:00,603716.SH,6300.0,7.01
2024-08-20 00:00:00,002369.SZ,9900.0,4.22
2024-08-21 00:00:00,002647.SZ,11800.0,3.7789
2024-08-29 00:00:00,688229.SH,1200.0,34.77
2024-08-30 00:00:00,300686.SZ,4500.0,10.26
2024-09-04 00:00:00,600777.SH,10400.0,1.91
2024-09-10 00:00:00,603107.SH,1300.0,15.1547
2024-09-18 00:00:00,002207.SZ,9100.0,4.83
2024-09-20 00:00:00,300030.SZ,9000.0,5.42
2024-09-27 00:00:00,001332.SZ,2200.0,19.6692
2024-09-30 00:00:00,002685.SZ,12000.0,3.8
2024-09-30 00:00:00,300302.SZ,3300.0,14.61
2024-09-30 00:00:00,300378.SZ,2100.0,22.5891
2024-10-08 00:00:00,603216.SH,4100.0,10.65
2024-10-08 00:00:00,603258.SH,2100.0,21.0419
2024-10-09 00:00:00,002123.SZ,4600.0,10.21
2024-10-09 00:00:00,300560.SZ,2900.0,15.17
2024-10-09 00:00:00,300612.SZ,2700.0,15.41
2024-10-09 00:00:00,300635.SZ,3900.0,10.22
2024-10-10 00:00:00,300231.SZ,4500.0,10.9769
2024-10-10 00:00:00,600410.SH,8100.0,5.2711
2024-10-24 00:00:00,000816.SZ,18900.0,2.38
2024-10-24 00:00:00,000980.SZ,21700.0,2.16
2024-10-24 00:00:00,002778.SZ,3200.0,14.12
2024-10-24 00:00:00,300237.SZ,24200.0,2.0
2024-10-24 00:00:00,300481.SZ,2900.0,14.7574
2024-10-24 00:00:00,301396.SZ,3400.0,14.1847
2024-10-24 00:00:00,301419.SZ,2000.0,20.2288
2024-10-24 00:00:00,301499.SZ,1500.0,27.1784
2024-10-25 00:00:00,301320.SZ,2600.0,16.239
2024-10-25 00:00:00,600067.SH,19300.0,2.3121
2024-10-25 00:00:00,688004.SH,2700.0,16.61
2024-10-28 00:00:00,000710.SZ,4800.0,9.48
2024-11-01 00:00:00,002474.SZ,7300.0,5.95
2024-11-01 00:00:00,600375.SH,7700.0,5.9955
2024-11-01 00:00:00,603183.SH,11800.0,3.6916
2024-11-01 00:00:00,603399.SH,4900.0,8.98
2024-11-15 00:00:00,002527.SZ,5400.0,7.92
2024-11-15 00:00:00,002679.SZ,5100.0,8.6618
2024-11-18 00:00:00,688039.SH,1500.0,28.05
2024-11-18 00:00:00,688562.SH,2400.0,17.28
2024-11-20 00:00:00,600152.SH,6200.0,7.27
2024-11-20 00:00:00,603429.SH,7100.0,6.84
2024-11-20 00:00:00,688584.SH,2200.0,21.5262
2024-11-29 00:00:00,300094.SZ,10100.0,4.67
2024-11-29 00:00:00,600302.SH,8100.0,5.58
2024-11-29 00:00:00,600405.SH,9400.0,4.8
2024-11-29 00:00:00,688512.SH,3600.0,13.43
2024-12-02 00:00:00,002370.SZ,12100.0,3.71
2024-12-02 00:00:00,002798.SZ,10500.0,4.51
2024-12-02 00:00:00,003043.SZ,1300.0,32.7122
2024-12-02 00:00:00,300780.SZ,2400.0,18.59
2024-12-02 00:00:00,301007.SZ,2800.0,16.328
2024-12-02 00:00:00,301177.SZ,1800.0,24.3065
2024-12-03 00:00:00,600579.SH,5700.0,7.8
2024-12-03 00:00:00,603696.SH,5200.0,8.5885
2024-12-03 00:00:00,688683.SH,2000.0,21.1514
2024-12-04 00:00:00,002055.SZ,5500.0,7.84
2024-12-05 00:00:00,603895.SH,1900.0,22.25
2024-12-13 00:00:00,002609.SZ,4900.0,8.9114
2024-12-13 00:00:00,300454.SZ,600.0,64.1862
2024-12-13 00:00:00,300486.SZ,5900.0,8.3159
2024-12-13 00:00:00,301512.SZ,1300.0,32.2804
2024-12-13 00:00:00,301566.SZ,2100.0,20.005
2024-12-17 00:00:00,301408.SZ,3400.0,12.1637
2024-12-17 00:00:00,600853.SH,10100.0,4.3736
2024-12-17 00:00:00,603335.SH,8000.0,5.26
2024-12-17 00:00:00,605289.SH,2100.0,19.6746
2024-12-27 00:00:00,002355.SZ,7300.0,6.78
2024-12-27 00:00:00,603042.SH,3700.0,11.9297
2024-12-30 00:00:00,002292.SZ,5300.0,9.27
2025-01-14 00:00:00,300168.SZ,6500.0,7.36
2025-01-14 00:00:00,300417.SZ,4300.0,11.1709
2025-01-15 00:00:00,301568.SZ,1100.0,36.9932
2025-01-15 00:00:00,605080.SH,1700.0,27.3216
2025-01-21 00:00:00,600777.SH,18500.0,2.46
2025-02-12 00:00:00,688458.SH,1100.0,36.74
2025-02-13 00:00:00,301255.SZ,1600.0,26.6365
2025-02-14 00:00:00,000892.SZ,11900.0,3.76
2025-03-21 00:00:00,603135.SH,3900.0,11.0507
2025-04-01 00:00:00,002658.SZ,6300.0,6.9529
2025-06-04 00:00:00,301533.SZ,1100.0,35.1894
2025-06-16 00:00:00,300483.SZ,4000.0,10.86
2025-06-17 00:00:00,301528.SZ,1100.0,39.1702
2025-06-27 00:00:00,603137.SH,3100.0,14.1755
2025-07-28 00:00:00,301515.SZ,1800.0,22.26
2025-09-18 00:00:00,600159.SH,14100.0,3.07
2025-09-30 00:00:00,688339.SH,1400.0,30.48
2025-10-21 00:00:00,603162.SH,5700.0,7.5956
2026-01-12 00:00:00,001373.SZ,1100.0,37.95
